source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0048856,anatomical structure development,1.448578362285731e-13,True,"""The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GO_REF:0000021, GOC:mtg_15jun06]",6028,9526,3478,17847,0.36510602561410876,0.5769741207697412,query_1,['GO:0032502']
GO:MF,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",2.0246390474905923e-13,True,"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to an alcohol group (acceptor)."" [GOC:jl]",715,9781,490,18098,0.050097127083120335,0.6853146853146853,query_1,['GO:0016772']
GO:CC,GO:0099572,postsynaptic specialization,2.304920848345155e-13,True,"""A network of proteins within and adjacent to the postsynaptic membrane. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components."" [PMID:22046028]",365,9954,267,18842,0.026823387582881254,0.7315068493150685,query_1,"['GO:0043226', 'GO:0044464', 'GO:0098794', 'GO:0044456']"
GO:CC,GO:0014069,postsynaptic density,6.917715371355959e-13,True,"""An electron dense network of proteins within and adjacent to the postsynaptic membrane of an asymmetric, neuron-neuron synapse. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components."" [GOC:BHF, GOC:dos, GOC:ef, GOC:jid, GOC:pr, GOC:sjp, http://molneuro.kaist.ac.kr/psd, PMID:14532281, Wikipedia:Postsynaptic_density]",340,9954,250,18842,0.02511553144464537,0.7352941176470589,query_1,"['GO:0099572', 'GO:0097458', 'GO:0032279']"
GO:BP,GO:0000904,cell morphogenesis involved in differentiation,7.817817400901927e-13,True,"""The change in form (cell shape and size) that occurs when relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history."" [GOC:go_curators]",758,9526,512,17847,0.05374763804325005,0.6754617414248021,query_1,"['GO:0000902', 'GO:0048468']"
GO:BP,GO:0033036,macromolecule localization,9.058102221289599e-13,True,"""Any process in which a macromolecule is transported to, or maintained in, a specific location."" [GOC:mah]",3228,9526,1929,17847,0.2024984253621667,0.5975836431226765,query_1,['GO:0051179']
GO:BP,GO:0051130,positive regulation of cellular component organization,1.1087431697828766e-12,True,"""Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",1216,9526,783,17847,0.08219609489817342,0.6439144736842105,query_1,"['GO:0051128', 'GO:0016043', 'GO:0048522']"
GO:CC,GO:0032279,asymmetric synapse,1.1284907828563502e-12,True,"""A type of synapse occurring between an axon and a dendritic spine or dendritic shaft. Asymmetric synapses, the most abundant synapse type in the central nervous system, involve axons that contain predominantly spherical vesicles and contain a thickened postsynaptic density.  Most or all synapses of this type are excitatory."" [GOC:dgh, GOC:ef]",344,9954,252,18842,0.02531645569620253,0.7325581395348837,query_1,['GO:0098984']
GO:BP,GO:0006793,phosphorus metabolic process,1.3124553321131508e-12,True,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus, usually in the form of a phosphate group (PO4)."" [GOC:ai]",3377,9526,2011,17847,0.21110644551753097,0.5954989635771395,query_1,['GO:0044237']
GO:BP,GO:0032990,cell part morphogenesis,1.4784379972265532e-12,True,"""The process in which the anatomical structures of a cell part are generated and organized."" [GOC:mah]",705,9526,479,17847,0.0502834348099937,0.6794326241134752,query_1,['GO:0032989']
GO:CC,GO:0045177,apical part of cell,1.950238050067798e-12,True,"""The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue."" [GOC:mah, ISBN:0815316194]",396,9954,284,18842,0.02853124372111714,0.7171717171717171,query_1,['GO:0044464']
GO:BP,GO:0120035,regulation of plasma membrane bounded cell projection organization,2.3036694212766534e-12,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections."" [GOC:krc]",683,9526,465,17847,0.04881377283224858,0.6808199121522694,query_1,"['GO:0120036', 'GO:0031344']"
GO:CC,GO:0005912,adherens junction,2.3158273372035926e-12,True,"""A cell junction at which anchoring proteins (cadherins or integrins) extend through the plasma membrane and are attached to actin filaments."" [GOC:mah, ISBN:0198506732]",546,9954,376,18842,0.037773759292746636,0.6886446886446886,query_1,['GO:0070161']
GO:BP,GO:0006796,phosphate-containing compound metabolic process,2.8655432655522534e-12,True,"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]",3351,9526,1994,17847,0.2093218559731262,0.5950462548492987,query_1,['GO:0006793']
GO:CC,GO:0044459,plasma membrane part,3.8354197832541265e-12,True,"""Any constituent part of the plasma membrane, the membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."" [GOC:jl]",3022,9954,1788,18842,0.17962628089210367,0.5916611515552614,query_1,"['GO:0044464', 'GO:0044425', 'GO:0005886']"
GO:CC,GO:0098978,glutamatergic synapse,4.102169304727844e-12,True,"""A synapse that uses glutamate as a neurotransmitter."" [GOC:dos]",359,9954,260,18842,0.026120152702431183,0.724233983286908,query_1,['GO:0045202']
GO:BP,GO:0008152,metabolic process,4.202740170483151e-12,True,"""The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]",11612,9526,6448,17847,0.6768843166071804,0.5552876334826042,query_1,['GO:0008150']
GO:BP,GO:0071704,organic substance metabolic process,4.456655938262226e-12,True,"""The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon."" [CHEBI:50860, GOC:mah]",11036,9526,6145,17847,0.6450766323745538,0.5568140630663284,query_1,['GO:0008152']
GO:CC,GO:0070161,anchoring junction,4.976578290904023e-12,True,"""A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix."" [ISBN:0815332181]",561,9954,384,18842,0.038577456298975285,0.6844919786096256,query_1,['GO:0030054']
GO:BP,GO:0032502,developmental process,5.010978135623886e-12,True,"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]",6449,9526,3693,17847,0.38767583455805166,0.5726469220034114,query_1,['GO:0008150']
GO:MF,GO:0016772,"transferase activity, transferring phosphorus-containing groups",7.314780060924865e-12,True,"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor)."" [GOC:jl, ISBN:0198506732]",979,9781,643,18098,0.06573969941723751,0.6567926455566905,query_1,['GO:0016740']
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,7.325547560863845e-12,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",681,9526,462,17847,0.04849884526558892,0.6784140969162996,query_1,['GO:0048858']
GO:BP,GO:0048858,cell projection morphogenesis,9.558424830304181e-12,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021, GOC:mtg_15jun06]",685,9526,464,17847,0.04870879697669536,0.6773722627737226,query_1,"['GO:0000902', 'GO:0030030', 'GO:0032990']"
GO:CC,GO:0005794,Golgi apparatus,9.727398972378566e-12,True,"""A compound membranous cytoplasmic organelle of eukaryotic cells, consisting of flattened, ribosome-free vesicles arranged in a more or less regular stack. The Golgi apparatus differs from the endoplasmic reticulum in often having slightly thicker membranes, appearing in sections as a characteristic shallow semicircle so that the convex side (cis or entry face) abuts the endoplasmic reticulum, secretory vesicles emerging from the concave side (trans or exit face). In vertebrate cells there is usually one such organelle, while in invertebrates and plants, where they are known usually as dictyosomes, there may be several scattered in the cytoplasm. The Golgi apparatus processes proteins produced on the ribosomes of the rough endoplasmic reticulum; such processing includes modification of the core oligosaccharides of glycoproteins, and the sorting and packaging of proteins for transport to a variety of cellular locations. Three different regions of the Golgi are now recognized both in terms of structure and function: cis, in the vicinity of the cis face, trans, in the vicinity of the trans face, and medial, lying between the cis and trans regions."" [ISBN:0198506732]",1561,9954,966,18842,0.0970464135021097,0.6188340807174888,query_1,"['GO:0043231', 'GO:0044444', 'GO:0012505']"
GO:CC,GO:0036477,somatodendritic compartment,1.0035106838012915e-11,True,"""The region of a neuron that includes the cell body (cell soma) and dendrite(s), but excludes the axon."" [GOC:pad, GOC:PARL]",843,9954,551,18842,0.05535463130399839,0.6536180308422301,query_1,['GO:0097458']
GO:CC,GO:0098588,bounding membrane of organelle,1.2079761686807308e-11,True,"""The lipid bilayer that forms the outer-most layer of an organelle."" [GOC:dos]",2071,9954,1254,18842,0.12597950572634117,0.6055045871559633,query_1,['GO:0031090']
GO:BP,GO:0044093,positive regulation of molecular function,1.3186972457118416e-11,True,"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",1786,9526,1107,17847,0.11620827209741759,0.6198208286674132,query_1,['GO:0065009']
GO:BP,GO:0051641,cellular localization,1.5795496170507493e-11,True,"""A cellular localization process whereby a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a cell including the localization of substances or cellular entities to the cell membrane."" [GOC:tb, GOC:vw]",2974,9526,1778,17847,0.18664707117363005,0.5978480161398789,query_1,['GO:0051179']
GO:MF,GO:0015075,ion transmembrane transporter activity,1.759567344866621e-11,True,"""Enables the transfer of an ion from one side of a membrane to the other."" [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]",883,9781,584,18098,0.05970759636029036,0.6613816534541337,query_1,['GO:0022857']
GO:BP,GO:0035556,intracellular signal transduction,1.7765175083817275e-11,True,"""The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell."" [GOC:bf, GOC:jl, GOC:signaling, ISBN:3527303782]",2880,9526,1725,17847,0.18108335082930926,0.5989583333333334,query_1,['GO:0007165']
GO:CC,GO:0098805,whole membrane,1.7901584080542012e-11,True,"""Any lipid bilayer that completely encloses some structure, and all the proteins embedded in it or attached to it.  Examples include the plasma membrane and most organelle membranes."" [GOC:dos]",1678,9954,1031,18842,0.10357645167771751,0.6144219308700835,query_1,['GO:0016020']
GO:BP,GO:0022607,cellular component assembly,2.1997488809149444e-11,True,"""The aggregation, arrangement and bonding together of a cellular component."" [GOC:isa_complete]",3017,9526,1801,17847,0.1890615158513542,0.5969506131919124,query_1,"['GO:0016043', 'GO:0044085']"
GO:BP,GO:0030031,cell projection assembly,2.432753423350185e-11,True,"""Formation of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]",572,9526,394,17847,0.041360487087969765,0.6888111888111889,query_1,"['GO:0022607', 'GO:0030030']"
