source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0032279,asymmetric synapse,2.3101802485633446e-14,True,"""A type of synapse occurring between an axon and a dendritic spine or dendritic shaft. Asymmetric synapses, the most abundant synapse type in the central nervous system, involve axons that contain predominantly spherical vesicles and contain a thickened postsynaptic density.  Most or all synapses of this type are excitatory."" [GOC:dgh, GOC:ef]",344,10070,258,18842,0.025620655412115195,0.75,query_1,['GO:0098984']
GO:BP,GO:0051641,cellular localization,4.0072351545073426e-14,True,"""A cellular localization process whereby a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a cell including the localization of substances or cellular entities to the cell membrane."" [GOC:tb, GOC:vw]",2974,9637,1814,17847,0.18823285254747327,0.6099529253530599,query_1,['GO:0051179']
GO:BP,GO:0048856,anatomical structure development,6.334157554872109e-14,True,"""The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GO_REF:0000021, GOC:mtg_15jun06]",6028,9637,3518,17847,0.3650513645325309,0.5836098208360982,query_1,['GO:0032502']
GO:CC,GO:0005794,Golgi apparatus,6.652170989955183e-14,True,"""A compound membranous cytoplasmic organelle of eukaryotic cells, consisting of flattened, ribosome-free vesicles arranged in a more or less regular stack. The Golgi apparatus differs from the endoplasmic reticulum in often having slightly thicker membranes, appearing in sections as a characteristic shallow semicircle so that the convex side (cis or entry face) abuts the endoplasmic reticulum, secretory vesicles emerging from the concave side (trans or exit face). In vertebrate cells there is usually one such organelle, while in invertebrates and plants, where they are known usually as dictyosomes, there may be several scattered in the cytoplasm. The Golgi apparatus processes proteins produced on the ribosomes of the rough endoplasmic reticulum; such processing includes modification of the core oligosaccharides of glycoproteins, and the sorting and packaging of proteins for transport to a variety of cellular locations. Three different regions of the Golgi are now recognized both in terms of structure and function: cis, in the vicinity of the cis face, trans, in the vicinity of the trans face, and medial, lying between the cis and trans regions."" [ISBN:0198506732]",1561,10070,987,18842,0.09801390268123138,0.6322869955156951,query_1,"['GO:0043231', 'GO:0044444', 'GO:0012505']"
GO:MF,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",7.830884453644169e-14,True,"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to an alcohol group (acceptor)."" [GOC:jl]",715,9902,496,18098,0.050090890729145625,0.6937062937062937,query_1,['GO:0016772']
GO:BP,GO:0000904,cell morphogenesis involved in differentiation,1.4576014657622128e-13,True,"""The change in form (cell shape and size) that occurs when relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history."" [GOC:go_curators]",758,9637,519,17847,0.05385493410812493,0.6846965699208444,query_1,"['GO:0000902', 'GO:0048468']"
GO:CC,GO:0036477,somatodendritic compartment,3.200276737537439e-13,True,"""The region of a neuron that includes the cell body (cell soma) and dendrite(s), but excludes the axon."" [GOC:pad, GOC:PARL]",843,10070,562,18842,0.055809334657398214,0.6666666666666666,query_1,['GO:0097458']
GO:BP,GO:0008152,metabolic process,6.607575845139767e-13,True,"""The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]",11612,9637,6527,17847,0.6772854622807928,0.5620909404064761,query_1,['GO:0008150']
GO:BP,GO:0032990,cell part morphogenesis,7.962363535859199e-13,True,"""The process in which the anatomical structures of a cell part are generated and organized."" [GOC:mah]",705,9637,484,17847,0.05022309847462903,0.6865248226950355,query_1,['GO:0032989']
GO:CC,GO:0043228,non-membrane-bounded organelle,9.633179448463685e-13,True,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",4913,10070,2860,18842,0.2840119165839126,0.5821290453897822,query_1,['GO:0043226']
GO:CC,GO:0043232,intracellular non-membrane-bounded organelle,9.7614918268897e-13,True,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",4904,10070,2855,18842,0.28351539225422046,0.5821778140293637,query_1,"['GO:0043229', 'GO:0043228']"
GO:BP,GO:0007010,cytoskeleton organization,1.0957667190246072e-12,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:dph, GOC:jl, GOC:mah]",1353,9637,871,17847,0.09038082390785514,0.6437546193643755,query_1,['GO:0006996']
GO:CC,GO:0044459,plasma membrane part,1.19433252560253e-12,True,"""Any constituent part of the plasma membrane, the membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."" [GOC:jl]",3022,10070,1810,18842,0.17974180734856007,0.598941098610192,query_1,"['GO:0044464', 'GO:0044425', 'GO:0005886']"
GO:BP,GO:0008104,protein localization,1.1962308230054968e-12,True,"""Any process in which a protein is transported to, or maintained in, a specific location."" [GOC:ai]",2863,9637,1741,17847,0.18065788108332467,0.6081033880544883,query_1,['GO:0033036']
GO:BP,GO:0071704,organic substance metabolic process,1.7052565761395633e-12,True,"""The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon."" [CHEBI:50860, GOC:mah]",11036,9637,6217,17847,0.6451177752412577,0.5633381660021747,query_1,['GO:0008152']
GO:CC,GO:0030424,axon,1.7781532284874022e-12,True,"""The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter."" [GOC:nln, ISBN:0198506732]",627,10070,429,18842,0.04260178748758689,0.6842105263157895,query_1,['GO:0043005']
GO:BP,GO:0006793,phosphorus metabolic process,2.086061060408453e-12,True,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus, usually in the form of a phosphate group (PO4)."" [GOC:ai]",3377,9637,2030,17847,0.21064646674276227,0.6011252591057151,query_1,['GO:0044237']
GO:BP,GO:0044093,positive regulation of molecular function,2.3076842962823585e-12,True,"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",1786,9637,1122,17847,0.11642627373664004,0.6282194848824189,query_1,['GO:0065009']
GO:BP,GO:0032502,developmental process,2.704165442924725e-12,True,"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]",6449,9637,3735,17847,0.3875687454602055,0.5791595596216468,query_1,['GO:0008150']
GO:BP,GO:0035556,intracellular signal transduction,2.8874452060096928e-12,True,"""The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell."" [GOC:bf, GOC:jl, GOC:signaling, ISBN:3527303782]",2880,9637,1748,17847,0.18138424821002386,0.6069444444444444,query_1,['GO:0007165']
GO:BP,GO:0051130,positive regulation of cellular component organization,3.2199436597267387e-12,True,"""Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",1216,9637,788,17847,0.08176818511985058,0.6480263157894737,query_1,"['GO:0051128', 'GO:0016043', 'GO:0048522']"
GO:BP,GO:0044260,cellular macromolecule metabolic process,3.4094318901777798e-12,True,"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass, as carried out by individual cells."" [CHEBI:33694, GOC:mah]",8362,9637,4777,17847,0.4956936806059977,0.5712748146376465,query_1,"['GO:0043170', 'GO:0044237']"
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,3.619695262693609e-12,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",681,9637,467,17847,0.048459064024073885,0.6857562408223201,query_1,['GO:0048858']
GO:BP,GO:0006796,phosphate-containing compound metabolic process,4.318092115080783e-12,True,"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]",3351,9637,2013,17847,0.20888243229220713,0.6007162041181737,query_1,['GO:0006793']
GO:BP,GO:0048858,cell projection morphogenesis,4.825721080674622e-12,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021, GOC:mtg_15jun06]",685,9637,469,17847,0.048666597488845074,0.6846715328467153,query_1,"['GO:0000902', 'GO:0030030', 'GO:0032990']"
GO:MF,GO:0016772,"transferase activity, transferring phosphorus-containing groups",5.136792705756794e-12,True,"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor)."" [GOC:jl, ISBN:0198506732]",979,9902,650,18098,0.06564330438295293,0.6639427987742594,query_1,['GO:0016740']
GO:BP,GO:0022607,cellular component assembly,6.7402168786819545e-12,True,"""The aggregation, arrangement and bonding together of a cellular component."" [GOC:isa_complete]",3017,9637,1823,17847,0.18916675313894366,0.6042426251242956,query_1,"['GO:0016043', 'GO:0044085']"
GO:CC,GO:0098588,bounding membrane of organelle,6.919779941978267e-12,True,"""The lipid bilayer that forms the outer-most layer of an organelle."" [GOC:dos]",2071,10070,1268,18842,0.12591857000993048,0.6122646064703042,query_1,['GO:0031090']
GO:BP,GO:0120035,regulation of plasma membrane bounded cell projection organization,7.9590672051907e-12,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections."" [GOC:krc]",683,9637,467,17847,0.048459064024073885,0.6837481698389458,query_1,"['GO:0120036', 'GO:0031344']"
GO:BP,GO:0007275,multicellular organism development,8.28490032733421e-12,True,"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]",5532,9637,3226,17847,0.3347514786759365,0.5831525668835864,query_1,"['GO:0032501', 'GO:0048856']"
GO:MF,GO:0004672,protein kinase activity,9.038416841446832e-12,True,"""Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP."" [MetaCyc:PROTEIN-KINASE-RXN]",612,9902,425,18098,0.04292062209654615,0.6944444444444444,query_1,"['GO:0140096', 'GO:0016773', 'GO:0016301']"
GO:CC,GO:0098978,glutamatergic synapse,9.849249621035756e-12,True,"""A synapse that uses glutamate as a neurotransmitter."" [GOC:dos]",359,10070,261,18842,0.025918570009930485,0.7270194986072424,query_1,['GO:0045202']
