incoming,converted,n_incoming,n_converted,name,description,namespaces,query
AGTRAP,57085,176,1,AGTRAP,angiotensin II receptor associated protein [Source:HGNC Symbol;Acc:HGNC:13539],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C1orf167,284498,177,1,C1orf167,chromosome 1 open reading frame 167 [Source:HGNC Symbol;Acc:HGNC:25262],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC102724659,None,178,1,None,None,,query_1
MTHFR,4524,179,1,MTHFR,methylenetetrahydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:7436],"DBASS5,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLCN6,1185,180,1,CLCN6,chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NPPA-AS1,None,181,1,None,None,,query_1
RNU5E-1,None,182,1,None,None,,query_1
KIAA2013,90231,183,1,KIAA2013,KIAA2013 [Source:HGNC Symbol;Acc:HGNC:28513],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLOD1,5351,184,1,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:9081]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MFN2,9927,185,1,MFN2,mitofusin 2 [Source:HGNC Symbol;Acc:HGNC:16877],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MIIP,60672,186,1,MIIP,migration and invasion inhibitory protein [Source:HGNC Symbol;Acc:HGNC:25715],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TNFRSF8,943,187,1,TNFRSF8,TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TNFRSF1B,7133,188,1,TNFRSF1B,TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
VPS13D,55187,189,1,VPS13D,vacuolar protein sorting 13 homolog D [Source:HGNC Symbol;Acc:HGNC:23595],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DHRS3,9249,190,1,DHRS3,dehydrogenase/reductase 3 [Source:HGNC Symbol;Acc:HGNC:17693],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AADACL4,343066,191,1,AADACL4,arylacetamide deacetylase like 4 [Source:HGNC Symbol;Acc:HGNC:32038],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AADACL3,126767,192,1,AADACL3,arylacetamide deacetylase like 3 [Source:HGNC Symbol;Acc:HGNC:32037],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF1,65121,193,1,PRAMEF1,PRAME family member 1 [Source:HGNC Symbol;Acc:HGNC:28840],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01784,None,194,1,None,None,,query_1
PRAMEF11,440560,195,1,PRAMEF11,PRAME family member 11 [Source:HGNC Symbol;Acc:HGNC:14086],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HNRNPCL1,343069,196,1,HNRNPCL1,heterogeneous nuclear ribonucleoprotein C like 1 [Source:HGNC Symbol;Acc:HGNC:29295],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF2,65122,197,1,PRAMEF2,PRAME family member 2 [Source:HGNC Symbol;Acc:HGNC:28841],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF4,400735,198,1,PRAMEF4,PRAME family member 4 [Source:HGNC Symbol;Acc:HGNC:31971],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF10,343071,199,1,PRAMEF10,PRAME family member 10 [Source:HGNC Symbol;Acc:HGNC:27997],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF7,441871,200,1,PRAMEF7,PRAME family member 7 [Source:HGNC Symbol;Acc:HGNC:28415],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF27,101929983,201,1,PRAMEF27,PRAME family member 27 [Source:HGNC Symbol;Acc:HGNC:51234],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HNRNPCL2,440563,202,1,HNRNPCL2,heterogeneous nuclear ribonucleoprotein C like 2 [Source:HGNC Symbol;Acc:HGNC:48813],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF13,400736,203,1,PRAMEF13,PRAME family member 13 [Source:HGNC Symbol;Acc:HGNC:13262],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF8,391002,204,1,PRAMEF8,PRAME family member 8 [Source:HGNC Symbol;Acc:HGNC:24074],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF33,645382,205,1,PRAMEF33,PRAME family member 33 [Source:HGNC Symbol;Acc:HGNC:49193],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF15,653619,206,1,PRAMEF15,PRAME family member 15 [Source:HGNC Symbol;Acc:HGNC:26764],"ENTREZGENE,HGNC,WIKIGENE",query_1
PRAMEF14,729528,207,1,PRAMEF14,PRAME family member 14 [Source:HGNC Symbol;Acc:HGNC:13576],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF19,645414,208,1,PRAMEF19,PRAME family member 19 [Source:HGNC Symbol;Acc:HGNC:24908],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF17,391004,209,1,PRAMEF17,PRAME family member 17 [Source:HGNC Symbol;Acc:HGNC:29485],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRAMEF20,645425,210,1,PRAMEF20,PRAME family member 20 [Source:HGNC Symbol;Acc:HGNC:25224],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LRRC38,126755,211,1,LRRC38,leucine rich repeat containing 38 [Source:HGNC Symbol;Acc:HGNC:27005],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PDPN,10630,212,1,PDPN,podoplanin [Source:HGNC Symbol;Acc:HGNC:29602],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRDM2,7799,213,1,PRDM2,PR/SET domain 2 [Source:HGNC Symbol;Acc:HGNC:9347],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KAZN,23254,214,1,KAZN,"kazrin, periplakin interacting protein [Source:HGNC Symbol;Acc:HGNC:29173]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM51-AS1,None,215,1,None,None,,query_1
TMEM51,55092,216,1,TMEM51,transmembrane protein 51 [Source:HGNC Symbol;Acc:HGNC:25488],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C1orf195,None,217,1,None,None,,query_1
FHAD1,114827,218,1,FHAD1,forkhead associated phosphopeptide binding domain 1 [Source:HGNC Symbol;Acc:HGNC:29408],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EFHD2,79180,219,1,EFHD2,EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CTRC,11330,220,1,CTRC,chymotrypsin C [Source:HGNC Symbol;Acc:HGNC:2523],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CELA2A,63036,221,1,CELA2A,chymotrypsin like elastase 2A [Source:HGNC Symbol;Acc:HGNC:24609],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CELA2B,51032,222,1,CELA2B,chymotrypsin like elastase 2B [Source:HGNC Symbol;Acc:HGNC:29995],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CASP9,842,223,1,CASP9,caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DNAJC16,23341,224,1,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16 [Source:HGNC Symbol;Acc:HGNC:29157],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SCARNA21B,None,225,1,None,None,,query_1
AGMAT,79814,226,1,AGMAT,agmatinase [Source:HGNC Symbol;Acc:HGNC:18407],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DDI2,84301,227,1,DDI2,DNA damage inducible 1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:24578],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RSC1A1,6248,228,1,RSC1A1,regulator of solute carriers 1 [Source:HGNC Symbol;Acc:HGNC:10458],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLEKHM2,23207,229,1,PLEKHM2,pleckstrin homology and RUN domain containing M2 [Source:HGNC Symbol;Acc:HGNC:29131],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC25A34,284723,230,1,SLC25A34,solute carrier family 25 member 34 [Source:HGNC Symbol;Acc:HGNC:27653],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM82,388595,231,1,TMEM82,transmembrane protein 82 [Source:HGNC Symbol;Acc:HGNC:32350],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FBLIM1,54751,232,1,FBLIM1,filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UQCRHL,440567,233,1,UQCRHL,ubiquinol-cytochrome c reductase hinge protein like [Source:HGNC Symbol;Acc:HGNC:51714],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FLJ37453,None,234,1,None,None,,query_1
SPEN,23013,235,1,SPEN,spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MIR5096,None,236,1,None,None,,query_1
ZBTB17,7709,237,1,ZBTB17,zinc finger and BTB domain containing 17 [Source:HGNC Symbol;Acc:HGNC:12936],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C1orf64,None,238,1,None,None,,query_1
HSPB7,27129,239,1,HSPB7,heat shock protein family B (small) member 7 [Source:HGNC Symbol;Acc:HGNC:5249],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLCNKA,1187,240,1,CLCNKA,chloride voltage-gated channel Ka [Source:HGNC Symbol;Acc:HGNC:2026],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLCNKB,1188,241,1,CLCNKB,chloride voltage-gated channel Kb [Source:HGNC Symbol;Acc:HGNC:2027],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM131C,348487,242,1,FAM131C,family with sequence similarity 131 member C [Source:HGNC Symbol;Acc:HGNC:26717],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EPHA2,1969,243,1,EPHA2,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ARHGEF19,128272,244,1,ARHGEF19,Rho guanine nucleotide exchange factor 19 [Source:HGNC Symbol;Acc:HGNC:26604],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RSG1,None,245,1,None,None,,query_1
FBXO42,54455,246,1,FBXO42,F-box protein 42 [Source:HGNC Symbol;Acc:HGNC:29249],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SZRD1,26099,247,1,SZRD1,SUZ RNA binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30232],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SPATA21,374955,248,1,SPATA21,spermatogenesis associated 21 [Source:HGNC Symbol;Acc:HGNC:28026],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NECAP2,55707,249,1,NECAP2,NECAP endocytosis associated 2 [Source:HGNC Symbol;Acc:HGNC:25528],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01772,None,250,1,None,None,,query_1
CROCCP3,114819,251,1,CROCCP3,CROCC pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29405],"ENTREZGENE,HGNC,WIKIGENE",query_1
LINC01783,None,252,1,None,None,,query_1
FAM231B,None,253,1,None,None,,query_1
MIR3675,None,254,1,None,None,,query_1
NBPF1,55672,255,1,NBPF1,NBPF member 1 [Source:HGNC Symbol;Acc:HGNC:26088],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CROCCP2,84809,256,1,CROCCP2,CROCC pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28170],"ENTREZGENE,HGNC,WIKIGENE",query_1
MST1P2,None,257,1,None,None,,query_1
ESPNP,None,258,1,None,None,,query_1
FAM231C,None,259,1,None,None,,query_1
MST1L,11223,260,1,MST1L,macrophage stimulating 1 like [Source:HGNC Symbol;Acc:HGNC:7390],"ENTREZGENE,HGNC,WIKIGENE",query_1
LOC105376805,None,261,1,None,None,,query_1
CROCC,9696,262,1,CROCC,"ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MFAP2,4237,263,1,MFAP2,microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ATP13A2,23400,264,1,ATP13A2,ATPase cation transporting 13A2 [Source:HGNC Symbol;Acc:HGNC:30213],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SDHB,6390,265,1,SDHB,succinate dehydrogenase complex iron sulfur subunit B [Source:HGNC Symbol;Acc:HGNC:10681],"DBASS5,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PADI2,11240,266,1,PADI2,peptidyl arginine deiminase 2 [Source:HGNC Symbol;Acc:HGNC:18341],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PADI1,29943,267,1,PADI1,peptidyl arginine deiminase 1 [Source:HGNC Symbol;Acc:HGNC:18367],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PADI3,51702,268,1,PADI3,peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PADI4,23569,269,1,PADI4,peptidyl arginine deiminase 4 [Source:HGNC Symbol;Acc:HGNC:18368],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PADI6,353238,270,1,PADI6,peptidyl arginine deiminase 6 [Source:HGNC Symbol;Acc:HGNC:20449],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RCC2,55920,271,1,RCC2,regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:HGNC:30297],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ARHGEF10L,55160,272,1,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like [Source:HGNC Symbol;Acc:HGNC:25540],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ACTL8,81569,273,1,ACTL8,actin like 8 [Source:HGNC Symbol;Acc:HGNC:24018],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01654,None,274,1,None,None,,query_1
IGSF21,84966,275,1,IGSF21,immunoglobin superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:28246],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KLHDC7A,127707,276,1,KLHDC7A,kelch domain containing 7A [Source:HGNC Symbol;Acc:HGNC:26791],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PAX7,5081,277,1,PAX7,paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TAS1R2,80834,278,1,TAS1R2,taste 1 receptor member 2 [Source:HGNC Symbol;Acc:HGNC:14905],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ALDH4A1,8659,279,1,ALDH4A1,aldehyde dehydrogenase 4 family member A1 [Source:HGNC Symbol;Acc:HGNC:406],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IFFO2,126917,280,1,IFFO2,intermediate filament family orphan 2 [Source:HGNC Symbol;Acc:HGNC:27006],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBR4,23352,281,1,UBR4,ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101927895,None,282,1,None,None,,query_1
EMC1,23065,283,1,EMC1,ER membrane protein complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28957],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MRTO4,51154,284,1,MRTO4,"MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AKR7L,246181,285,1,AKR7L,aldo-keto reductase family 7 like (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:24056],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AKR7A3,22977,286,1,AKR7A3,aldo-keto reductase family 7 member A3 [Source:HGNC Symbol;Acc:HGNC:390],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100506730,None,287,1,None,None,,query_1
AKR7A2,8574,288,1,AKR7A2,aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PQLC2,54896,289,1,SLC66A1,solute carrier family 66 member 1 [Source:HGNC Symbol;Acc:HGNC:26001],UNIPROT_GN,query_1
CAPZB,832,290,1,CAPZB,capping actin protein of muscle Z-line subunit beta [Source:HGNC Symbol;Acc:HGNC:1491],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC105378614,None,291,1,None,None,,query_1
RPS14P3,None,292,1,None,None,,query_1
MINOS1,None,293,1,None,None,,query_1
MINOS1-NBL1,None,294,1,None,None,,query_1
NBL1,100532736,295,1,NBL1,"NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NBL1,4681,295,2,NBL1,"NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HTR6,3362,296,1,HTR6,5-hydroxytryptamine receptor 6 [Source:HGNC Symbol;Acc:HGNC:5301],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMCO4,255104,297,1,TMCO4,transmembrane and coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:27393],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RNF186,54546,298,1,RNF186,ring finger protein 186 [Source:HGNC Symbol;Acc:HGNC:25978],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OTUD3,23252,299,1,OTUD3,OTU deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:29038],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLA2G2E,30814,300,1,PLA2G2E,phospholipase A2 group IIE [Source:HGNC Symbol;Acc:HGNC:13414],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLA2G2A,5320,301,1,PLA2G2A,phospholipase A2 group IIA [Source:HGNC Symbol;Acc:HGNC:9031],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLA2G5,5322,302,1,PLA2G5,phospholipase A2 group V [Source:HGNC Symbol;Acc:HGNC:9038],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLA2G2D,26279,303,1,PLA2G2D,phospholipase A2 group IID [Source:HGNC Symbol;Acc:HGNC:9033],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLA2G2F,64600,304,1,PLA2G2F,phospholipase A2 group IIF [Source:HGNC Symbol;Acc:HGNC:30040],"ENTREZGENE,HGNC,WIKIGENE",query_1
PLA2G2C,391013,305,1,PLA2G2C,phospholipase A2 group IIC [Source:HGNC Symbol;Acc:HGNC:9032],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBXN10-AS1,None,306,1,None,None,,query_1
UBXN10,127733,307,1,UBXN10,UBX domain protein 10 [Source:HGNC Symbol;Acc:HGNC:26354],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
VWA5B1,127731,308,1,VWA5B1,von Willebrand factor A domain containing 5B1 [Source:HGNC Symbol;Acc:HGNC:26538],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01141,None,309,1,None,None,,query_1
CAMK2N1,55450,310,1,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:24190],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MUL1,79594,311,1,MUL1,mitochondrial E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:25762],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM43B,163933,312,1,FAM43B,family with sequence similarity 43 member B [Source:HGNC Symbol;Acc:HGNC:31791],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CDA,978,313,1,CDA,cytidine deaminase [Source:HGNC Symbol;Acc:HGNC:1712],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PINK1,65018,314,1,PINK1,PTEN induced kinase 1 [Source:HGNC Symbol;Acc:HGNC:14581],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PINK1-AS,None,315,1,None,None,,query_1
DDOST,1650,316,1,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:2728],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KIF17,57576,317,1,KIF17,kinesin family member 17 [Source:HGNC Symbol;Acc:HGNC:19167],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SH2D5,400745,318,1,SH2D5,SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HP1BP3,50809,319,1,HP1BP3,heterochromatin protein 1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EIF4G3,8672,320,1,EIF4G3,eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ECE1,1889,321,1,ECE1,endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100506801,None,322,1,None,None,,query_1
NBPF3,84224,323,1,NBPF3,NBPF member 3 [Source:HGNC Symbol;Acc:HGNC:25076],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ALPL,249,324,1,ALPL,"alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RAP1GAP,5909,325,1,RAP1GAP,RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
USP48,84196,326,1,USP48,ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LDLRAD2,401944,327,1,LDLRAD2,low density lipoprotein receptor class A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:32071],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HSPG2,3339,328,1,HSPG2,heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273],"DBASS5,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CELA3B,23436,329,1,CELA3B,chymotrypsin like elastase 3B [Source:HGNC Symbol;Acc:HGNC:15945],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CELA3A,10136,330,1,CELA3A,chymotrypsin like elastase 3A [Source:HGNC Symbol;Acc:HGNC:15944],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01635,None,331,1,None,None,,query_1
LINC00339,29092,332,1,LINC00339,long intergenic non-protein coding RNA 339 [Source:HGNC Symbol;Acc:HGNC:25011],"ENTREZGENE,HGNC,WIKIGENE",query_1
CDC42,998,333,1,CDC42,cell division cycle 42 [Source:HGNC Symbol;Acc:HGNC:1736],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
WNT4,54361,334,1,WNT4,Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MIR4418,None,335,1,None,None,,query_1
ZBTB40,9923,336,1,ZBTB40,zinc finger and BTB domain containing 40 [Source:HGNC Symbol;Acc:HGNC:29045],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EPHA8,2046,337,1,EPHA8,EPH receptor A8 [Source:HGNC Symbol;Acc:HGNC:3391],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C1QA,712,338,1,C1QA,complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C1QC,714,339,1,C1QC,complement C1q C chain [Source:HGNC Symbol;Acc:HGNC:1245],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C1QB,713,340,1,C1QB,complement C1q B chain [Source:HGNC Symbol;Acc:HGNC:1242],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EPHB2,2048,341,1,EPHB2,EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MIR4684,None,342,1,None,None,,query_1
LACTBL1,646262,343,1,LACTBL1,lactamase beta like 1 [Source:HGNC Symbol;Acc:HGNC:35445],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TEX46,729059,344,1,TEX46,testis expressed 46 [Source:HGNC Symbol;Acc:HGNC:44651],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KDM1A,23028,345,1,KDM1A,lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LUZP1,7798,346,1,LUZP1,leucine zipper protein 1 [Source:HGNC Symbol;Acc:HGNC:14985],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
